id,wrong,correct
1227,effect,affect
1228,afection,affection
1229,afectanant,affectionate
1230,afectantent,affectionate
1231,afectinite,affectionate
1232,afectionate,affectionate
1233,afectionet,affectionate
1234,affactionate,affectionate
1235,affctonote,affectionate
1236,affecant,affectionate
1237,affecconiate,affectionate
1238,affecianate,affectionate
1239,affecient,affectionate
1240,affecilation,affectionate
1241,affecionate,affectionate
1242,affecitionate,affectionate
1243,affectanate,affectionate
1244,affectantly,affectionate
1245,affecte,affectionate
1246,affectened,affectionate
1247,affectimate,affectionate
1248,affectinate,affectionate
1249,affectinutate,affectionate
1250,affection,affectionate
1251,affectionant,affectionate
1252,affectionately,affectionate
1253,affectionatte,affectionate
1254,affectioned,affectionate
1255,affectionet,affectionate
1256,affectionnate,affectionate
1257,affectionnet,affectionate
1258,affectionote,affectionate
1259,affectionute,affectionate
1260,affectnent,affectionate
1261,affectnet,affectionate
1262,affectonate,affectionate
1263,affectunate,affectionate
1264,affectutate,affectionate
1265,afference,affectionate
1266,afficinate,affectionate
1267,affictionately,affectionate
1268,affionate,affectionate
1269,avetiont,affectionate
1270,effecinate,affectionate
1271,effecionate,affectionate
1272,effection,affectionate
1273,effectionate,affectionate
1274,efficinate,affectionate
1275,effictent,affectionate
1276,adfectonly,affectionately
1277,adviciantly,affectionately
1278,afechanty,affectionately
1279,afeciantly,affectionately
1280,afecsanly,affectionately
1281,afectiely,affectionately
1282,afectionaly,affectionately
1283,afectionately,affectionately
1284,afectionly,affectionately
1285,afectiontly,affectionately
1286,afectoinly,affectionately
1287,afettusly,affectionately
1288,afexsionly,affectionately
1289,afextenatly,affectionately
1290,affacionatly,affectionately
1291,affactionately,affectionately
1292,affecantly,affectionately
1293,affecentalaly,affectionately
1294,affecentally,affectionately
1295,affecesionly,affectionately
1296,affecianly,affectionately
1297,affecionately,affectionately
1298,affecionatly,affectionately
1299,affecionetally,affectionately
1300,affeconatly,affectionately
1301,affectconley,affectionately
1302,affectianetly,affectionately
1303,affectinalety,affectionately
1304,affectinally,affectionately
1305,affectinatly,affectionately
1306,affectintly,affectionately
1307,affectionally,affectionately
1308,affectionaly,affectionately
1309,affectionantly,affectionately
1310,affectionatley,affectionately
1311,affectionatly,affectionately
1312,affectionely,affectionately
1313,affectionently,affectionately
1314,affectionetely,affectionately
1315,affectionetly,affectionately
1316,affectionlatly,affectionately
1317,affectionly,affectionately
1318,affectionsly,affectionately
1319,affectiontlly,affectionately
1320,affectonatly,affectionately
1321,affectsolutely,affectionately
1322,affectually,affectionately
1323,affectuantly,affectionately
1324,affectunatly,affectionately
1325,affectunely,affectionately
1326,affedirtly,affectionately
1327,affestionatly,affectionately
1328,affetchently,affectionately
1329,afficiantly,affectionately
1330,afficionately,affectionately
1331,affictiratly,affectionately
1332,affientially,affectionately
1333,affinalty,affectionately
1334,affionetly,affectionately
1335,affoxintly,affectionately
1336,afichnly,affectionately
1337,afictionaelly,affectionately
1338,afshionely,affectionately
1339,afuectionly,affectionately
1340,arrectsorately,affectionately
1341,atec,affectionately
1342,efe,affectionately
1343,efecionly,affectionately
1344,efectionally,affectionately
1345,efectionatly,affectionately
1346,efectionly,affectionately
1347,efectiontily,affectionately
1348,efectuionally,affectionately
1349,efetchaly,affectionately
1350,efexchonetly,affectionately
1351,effecinately,affectionately
1352,effecitenly,affectionately
1353,effectally,affectionately
1354,effectently,affectionately
1355,effectiantly,affectionately
1356,effectinly,affectionately
1357,effectionally,affectionately
1358,effectionately,affectionately
1359,effectionatly,affectionately
1360,effectionly,affectionately
1361,effectually,affectionately
1362,effextionally,affectionately
1363,efficantily,affectionately
1364,efficently,affectionately
1365,effureily,affectionately
1366,evectially,affectionately
1367,exeverly,affectionately
1368,exfecinly,affectionately
1369,exfectionaley,affectionately
1370,exfectionly,affectionately
1371,exfectoboly,affectionately
1372,exfetetally,affectionately
1373,exfexily,affectionately
1374,exfishely,affectionately
1375,unfectionatley,affectionately
1376,affets,affects
1377,effects,affects
1378,Affi_David,affidavit
1379,Afi_David,affidavit
1380,acavated,affidavit
1381,adivide,affidavit
1382,afadafit,affidavit
1383,afadant,affidavit
1384,afadated,affidavit
1385,afadavate,affidavit
1386,afadaviate,affidavit
1387,afadavid,affidavit
1388,afadavide,affidavit
1389,afadavit,affidavit
1390,afadiadid,affidavit
1391,afadiatet,affidavit
1392,afadivite,affidavit
1393,afaedaviate,affidavit
1394,afardivient,affidavit
1395,afatait,affidavit
1396,afdavit,affidavit
1397,afdiodave,affidavit
1398,afedative,affidavit
1399,afedaved,affidavit
1400,afedavit,affidavit
1401,afefedavid,affidavit
1402,affa_dava,affidavit
1403,affadapfed,affidavit
1404,affadavat,affidavit
1405,affadavate,affidavit
1406,affadavid,affidavit
1407,affadavit,affidavit
1408,affadavite,affidavit
1409,affadivate,affidavit
1410,affadivid,affidavit
1411,affadivit,affidavit
1412,affadvit,affidavit
1413,affaidivit,affidavit
1414,affavidate,affidavit
1415,affavidit,affidavit
1416,affdated,affidavit
1417,affdavit,affidavit
1418,affedaivite,affidavit
1419,affedated,affidavit
1420,affedave,affidavit
1421,affedaved,affidavit
1422,affedavid,affidavit
1423,affedavit,affidavit
1424,affedit,affidavit
1425,affevivat,affidavit
1426,affi-davit,affidavit
1427,affiadait,affidavit
1428,affiavate,affidavit
1429,affidafet,affidavit
1430,affidait,affidavit
1431,affidaphet,affidavit
1432,affidate,affidavit
1433,affidated,affidavit
1434,affidatet,affidavit
1435,affidavat,affidavit
1436,affidavate,affidavit
1437,affidaved,affidavit
1438,affidavent,affidavit
1439,affidavid,affidavit
1440,affidavidit,affidavit
1441,affidavite,affidavit
1442,affidavited,affidavit
1443,affided,affidavit
1444,affidevit,affidavit
1445,affidivat,affidavit
1446,affidivit,affidavit
1447,affidovt,affidavit
1448,affivadat,affidavit
1449,affividate,affidavit
1450,affividative,affidavit
1451,afftadave,affidavit
1452,afidabit,affidavit
1453,afidaded,affidavit
1454,afidated,affidavit
1455,afidaved,affidavit
1456,afidaviat,affidavit
1457,afidavid,affidavit
1458,afidavit,affidavit
1459,afidavite,affidavit
1460,afidefed,affidavit
1461,afidiated,affidavit
1462,afodivid,affidavit
1463,aftedavid,affidavit
1464,afteradeated,affidavit
1465,alpadavid,affidavit
1466,apadenment,affidavit
1467,aphadated,affidavit
1468,aphadavet,affidavit
1469,aphadavid,affidavit
1470,aphadivode,affidavit
1471,aphedavid,affidavit
1472,aphidavit,affidavit
1473,apitated,affidavit
1474,appidavid,affidavit
1475,athadavid,affidavit
1476,athadavit,affidavit
1477,athadiet,affidavit
1478,attipdavid,affidavit
1479,avadavate,affidavit
1480,avidated,affidavit
1481,avidiate,affidavit
1482,effidavit,affidavit
1483,aford,afford
1484,afformentioned,afore-mentioned
1485,for-mentioned,afore-mentioned
1486,affraid,afraid
1487,afriad,afraid
1488,afert,after
1489,aftere,after
1490,afthe,after
1491,aftr,after
1492,haved,after
1493,nfre,after
1494,after-noon,afternoon
1495,after_noon,afternoon
1496,afternon,afternoon
1497,after_noons,afternoons
1498,evetunes,afternoons
1499,after-wards,afterwards
1500,afterward,afterwards
1501,afterwars,afterwards
1502,afterwoods,afterwards
1503,a_gain,again
1504,a_gan,again
1505,a_gane,again
1506,a_gen,again
1507,a_gent,again
1508,againt,again
1509,agan,again
1510,agane,again
1511,agein,again
1512,agen,again
1513,agenig,again
1514,agian,again
1515,agiin,again
1516,agin,again
1517,agine,again
1518,agoin,again
1519,agon,again
1520,cran,again
1521,gond,again
1522,organ,again
1523,again,against
1524,againter,against
1525,aganst,against
1526,agenst,against
1527,agianst,against
1528,aginst,against
1529,ag,age
1530,ace,aged
1531,adge,aged
1532,aechd,aged
1533,age,aged
1534,agea,aged
1535,ages,aged
1536,acentces,agencies
1537,adgencyes,agencies
1538,agancyes,agencies
1539,agecies,agencies
1540,agences,agencies
1541,agencesy,agencies
1542,agenceys,agencies
1543,agencieces,agencies
1544,agencsies,agencies
1545,agency,agencies
1546,agency's,agencies
1547,agencyes,agencies
1548,agencyies,agencies
1549,agencys,agencies
1550,agenices,agencies
1551,agenies,agencies
1552,agensies,agencies
1553,agensyes,agencies
1554,agentcies,agencies
1555,agentcy,agencies
1556,agentcys,agencies
1557,agentece,agencies
1558,agentecy,agencies
1559,agentic,agencies
1560,agentices,agencies
1561,agenticies,agencies
1562,agenties,agencies
1563,agentisies,agencies
1564,agents,agencies
1565,agentses,agencies
1566,agentsey,agencies
1567,agentseys,agencies
1568,agentsies,agencies
1569,agentsys,agencies
1570,aggencies,agencies
1571,aggentecies,agencies
1572,angcies,agencies
1573,angecy,agencies
1574,angencies,agencies
1575,angencles,agencies
1576,angencys,agencies
1577,egeneys,agencies
1578,engencies,agencies
1579,agentcy,agency
1580,agant,agent
1581,agenst,agents
1582,agravated,aggravated
1583,agravating,aggravating
1584,agro,aggro
1585,agast,aghast
1586,go,ago
1587,ogo,ago
1588,agre,agree
1589,agreable,agreeable
1590,aggreed,agreed
1591,aggreement,agreement
1592,agraculture,agriculture
1593,ahade,ahead
1594,aheard,ahead
1595,ade,aid
1596,ame,aim
1597,aer,air
1598,ar,air
1599,are,air
1600,hair,air
1601,aercraft,aircraft
1602,airplan,airplane
1603,airpot,airport
1604,alam,alarm
1605,arlarm,alarm
1606,alass,alas
1607,alchohol,alcohol
1608,alcohal,alcohol
1609,alphalpha,alfalfa
1610,algerbra,algebra
1611,allienate,alienate
1612,alick,alike
1613,alave,alive
1614,alife,alive
1615,aliv,alive
1616,a,all
1617,at,all
1618,all_boys,all-boys
1619,all_round,all-round
1620,al-right,all_right
1621,al_right,all_right
1622,all-ready,all_right
1623,all-right,all_right
1624,all_wright,all_right
1625,allright,all_right
1626,alright,all_right
1627,alriht,all_right
1628,alrite,all_right
1629,alwright,all_right
1630,alsorts,all_sorts
1631,alicated,allocated
1632,allatmont,allotment
1633,allottment,allotment
1634,alockmant,allotment
1635,alockment,allotment
1636,alockments,allotment
1637,alopment,allotment
1638,alot_ment,allotment
1639,alotmant,allotment
1640,alotment,allotment
1641,alotmit,allotment
1642,alotmont,allotment
1643,alottmant,allotment
1644,alottment,allotment
1645,arlotment,allotment
1646,atlotment,allotment
1647,atolment,allotment
1648,atoment,allotment
1649,lockment,allotment
1650,lotmt,allotment
1651,alloted,allotted
1652,alow,allow
1653,allowence,allowance
1654,alloud,allowed
1655,aloud,allowed
1656,alowed,allowed
1657,oloud,allowed
1658,all_most,almost
1659,allmost,almost
1660,a_lone,alone
1661,alon,alone
1662,aloun,alone
1663,alown,alone
1664,aling,along
1665,all,along
1666,allong,along
1667,alog,along
1668,alfpint,alpine
1669,alkine,alpine
1670,allpine,alpine
1671,almpine,alpine
1672,alpain,alpine
1673,alpan,alpine
1674,alpane,alpine
1675,alpen,alpine
1676,alphine,alpine
1677,alpin,alpine
1678,alren,alpine
1679,altilen,alpine
1680,amplying,alpine
1681,aopin,alpine
1682,apne,alpine
1683,apying,alpine
1684,athes,alpine
1685,elespin,alpine
1686,elmpine,alpine
1687,elpine,alpine
1688,elpone,alpine
1689,eltide,alpine
1690,empland,alpine
1691,oupins,alpine
1692,out_pine,alpine
1693,outpaim,alpine
1694,outpain,alpine
1695,outpen,alpine
1696,plin,alpine
1697,umpart,alpine
1698,all,already
1699,all_ready,already
1700,allready,already
1701,al_right,alright
1702,all,alright
1703,all_right,alright
1704,allright,alright
1705,alsation,alsatian
1706,all,also
1707,alls,also
1708,allso,also
1709,alss,also
1710,aslo,also
1711,aso,also
1712,olso,also
1713,allthough,although
1714,allthouth,although
1715,allthow,although
1716,alough,although
1717,athough,although
1718,attough,although
1719,actemeter,altimeter
1720,aelmter,altimeter
1721,alametr,altimeter
1722,alemetor,altimeter
1723,alilmeter,altimeter
1724,alitorniter,altimeter
1725,alltimeter,altimeter
1726,alpremeter,altimeter
1727,alptmtr,altimeter
1728,altameter,altimeter
1729,altemeter,altimeter
1730,altemiter,altimeter
1731,altemtor,altimeter
1732,altermeter,altimeter
1733,altermetor,altimeter
1734,altermetre,altimeter
1735,alterneeter,altimeter
1736,alteymeter,altimeter
1737,alti_meter,altimeter
1738,altimeater,altimeter
1739,altimeeter,altimeter
1740,altimetor,altimeter
1741,altimetre,altimeter
1742,altimiter,altimeter
1743,altometer,altimeter
1744,alttemeter,altimeter
1745,andtamter,altimeter
1746,antermeter,altimeter
1747,armar,altimeter
1748,ateleimer,altimeter
1749,atemeter,altimeter
1750,atenment,altimeter
1751,atermeter,altimeter
1752,atimeter,altimeter
1753,atlemeter,altimeter
1754,atlimeter,altimeter
1755,attemeter,altimeter
1756,eletmeter,altimeter
1757,elimeter,altimeter
1758,eltermeater,altimeter
1759,eltimeter,altimeter
1760,eltimiter,altimeter
1761,ettmiter,altimeter
1762,herthernats,altimeter
1763,oltermeter,altimeter
1764,oulmender,altimeter
1765,out_aneted,altimeter
1766,outameater,altimeter
1767,outamenter,altimeter
1768,outamet,altimeter
1769,outameter,altimeter
1770,outemete,altimeter
1771,outemeter,altimeter
1772,outemetter,altimeter
1773,outermenter,altimeter
1774,outermeter,altimeter
1775,outermetre,altimeter
1776,outermiter,altimeter
1777,outimeter,altimeter
1778,outmeter,altimeter
1779,outometre,altimeter
1780,outtermiter,altimeter
1781,aboule,altitude
1782,actitude,altitude
1783,alatetude,altitude
1784,aletute,altitude
1785,alletude,altitude
1786,alltitude,altitude
1787,altechod,altitude
1788,altechoued,altitude
1789,altechud,altitude
1790,alterchood,altitude
1791,alterrude,altitude
1792,altertude,altitude
1793,altetede,altitude
1794,altetud,altitude
1795,altetude,altitude
1796,alteturen,altitude
1797,alteytod,altitude
1798,altidud,altitude
1799,altiertetude,altitude
1800,altihoched,altitude
1801,altilude,altitude
1802,altitob,altitude
1803,altitub,altitude
1804,altitube,altitude
1805,altitud,altitude
1806,altituded,altitude
1807,altitued,altitude
1808,altiude,altitude
1809,altiuded,altitude
1810,altude,altitude
1811,altuide,altitude
1812,altuled,altitude
1813,altutadue,altitude
1814,aoteod,altitude
1815,asitude,altitude
1816,ata,altitude
1817,atain,altitude
1818,atalrod,altitude
1819,atasher,altitude
1820,atichood,altitude
1821,atitude,altitude
1822,atlesould,altitude
1823,attetude,altitude
1824,attitood,altitude
1825,autachoot,altitude
1826,autee,altitude
1827,autityed,altitude
1828,autridude,altitude
1829,elingtcewed,altitude
1830,elit,altitude
1831,elitead,altitude
1832,eltitude,altitude
1833,ettalared,altitude
1834,intertourd,altitude
1835,oiled,altitude
1836,otchod,altitude
1837,outatude,altitude
1838,outderer,altitude
1839,outechut,altitude
1840,outertod,altitude
1841,outertude,altitude
1842,outitude,altitude
1843,outituge,altitude
1844,outtide,altitude
1845,all_together,altogether
1846,alltogether,altogether
1847,atlogeher,altogether
1848,alumni,alumnae
1849,alamina,alumni
1850,alimui,alumni
1851,allumi,alumni
1852,allumine,alumni
1853,allumini,alumni
1854,allumn,alumni
1855,allumna,alumni
1856,allumnae,alumni
1857,allumney,alumni
1858,allumni,alumni
1859,allumnie,alumni
1860,allumny,alumni
1861,allunie,alumni
1862,alluniny,alumni
1863,allunmini,alumni
1864,almni,alumni
1865,almue,alumni
1866,alongny,alumni
1867,aloumey,alumni
1868,aluimna,alumni
1869,aluma,alumni
1870,alumanae,alumni
1871,alumani,alumni
1872,alumany,alumni
1873,alumbine,alumni
1874,alumi,alumni
1875,alumie,alumni
1876,alumin,alumni
1877,alumini,alumni
1878,aluminie,alumni
1879,aluminum,alumni
1880,alummne,alumni
1881,alumn,alumni
1882,alumna,alumni
1883,alumnae,alumni
1884,alumnee,alumni
1885,alumnia,alumni
1886,alumnie,alumni
1887,alumnigh,alumni
1888,alumnii,alumni
1889,alumnis,alumni
1890,alumnium,alumni
1891,alumny,alumni
1892,alumog,alumni
1893,alumuna,alumni
1894,alumuni,alumni
1895,alunie,alumni
1896,alunina,alumni
1897,aluny,alumni
1898,anlumni,alumni
1899,anumny,alumni
1900,elemni,alumni
1901,illumna,alumni
1902,illumni,alumni
1903,ilumi,alumni
1904,iluminun,alumni
1905,ilumni,alumni
1906,ilunni,alumni
1907,ulluni,alumni
1908,ulumnigh,alumni
1909,umluiny,alumni
1910,all_way,always
1911,all_way's,always
1912,all_ways,always
1913,allway,always
1914,allway's,always
